bid,微博正文,相关,正面,负面,label1,label0,cut_text
LvrZe4nM5,#6月1日零时起上海有序恢复住宅小区出入#其实还没完全动态清零，但的确是总体可控范围内了，希望之后疫情防控一定要遵循实事求是的原则，就一定能尽快实现动态清零。  网页链接 ,1,0,0,1,1,6 月 1 日 零时 上海 有序 恢复 住宅小区 出入 动态 清零 总体 可控 希望 疫情 防控 实事求是 原则 动态 清零     网页 链接  
LuwJSlLgC,权威专家解“疫”释惑系列图解之二奥密克戎救治工作面临哪些变化和挑战？人民网 2022-05-24 13:05编者按：新冠肺炎疫情发生以来，我国坚持人民至上、生命至上，坚持外防输入、内防反弹，坚持动态清零，因时因势不断调整防控措施。近日，国务院联防联控机制综合组专家就当前我国为什么不能放松疫情防控、奥密克戎疫情的救治工作与此前相比有哪些新变化和新挑战等一系列与疫情防控有关的最新问题进行权威解答。今日起，人民网推出系列图解，为网友解“疫”释惑。,1,0,0,1,1,权威专家 解 疫 释惑 系列 图解 之二 奥密克戎 救治 工作 面临 变化 挑战 人民网   2022 - 05 - 24   13 : 05 编者按 新冠 肺炎 疫情 发生 我国 人民 至上 生命 至上 外防 输入 内防 反弹 动态 清零 因时 因势 调整 防控 措施 近日 国务院 联防 联控 机制 综合 组 专家 我国 放松 疫情 防控 奥密克戎 疫情 救治 工作 此前 相比 新 变化 新 挑战 一系列 疫情 防控 最新 权威 解答 今日 人民网 推出 系列 图解 网友 解 疫 释惑
LrtP28x8O,静态管理开始了，那就选择一本自己喜爱的书静静的阅读吧！字句行间一样能找到快乐 ,0,0,0,1,0,静态 管理 选择 一本 喜爱 书 静静的 阅读 字句 行间 找到 快乐  
LqS4nvq13,#云南瑞丽再度重启#【#云南瑞丽复工复产复商复市有序进行#】日前，云南省瑞丽市宣布全面动态清零，记者从瑞丽市新冠肺炎疫情防控工作指挥部了解到，该市农业、交通、房地产、餐饮堂食、快递物流等行业，在做好防疫措施的前提下已全面复工复产，12家快递公司已恢复运行，工程项目已有42个复工建设，8家珠宝线下专业市场申请复市，其中2家已正式复市。新华社的微博视频,1,0,0,1,1,云南 瑞丽 再度 重启 云南 瑞丽 复工 复产复 商复市 有序 日前 云南省 瑞丽市 动态 清零 记者 瑞丽市 新冠 肺炎 疫情 防控 工作 指挥部 该市 农业 交通 房地产 餐饮 堂食 快递 物流 行业 做好 防疫 措施 前提 复工 复产 12 家 快递 恢复 运行 工程项目 已有 42 复工 建设 8 家 珠宝 线下 专业 市场 申请 复市 2 家 正式 复市 新华社 微博 视频
L9uej7J7J,居家抗疫第十五天。补记。昨天是元月五日，在家已经15天了，今天官方传来好消息，新增病例35例，明显低于昨日，而且均发生在隔离人群中，就是说社会面基本清零，达到了省委书记的要求。但是距离生活正常还有一段时间。今天小区来了爱心蔬菜大篷车，直接开进小区，方便业主买菜，而且小区里也设置了一个简易售卖生活物资的临时点，保障居民生活。在经历了疫情防控前期的茫然，混乱之后，满满的，治理，服务都跟上了。这是需要代价的。雁塔区一二把手被免职，大数据局局长被免职，我估计还会有政府官员为疫情防控不力买单。昨日网上报道一名产妇因为核酸检测超时四个小时而被高新医院拒之门外，最终这位产妇大出血流产，八个月的孩子说没就没了，网上一片哗然，一边倒指责医院，指责政府。的确，医院不能因为疫情防控而漠视个体生命。医院本身就是救死扶伤的地方，出现这样的事情，说不过去。今天我看网上报道处理了一批人，医院总经理，医院相关负责人，西安市卫健委主任也被警告处分了。我觉得这样处分都不过，不管啥时候，每个生命都应该被尊重。愿西安的生活早日恢复正常。 西安·中海?碧林湾,1,0,0,1,1,居家 抗疫 第十五天 补记 昨天 元月 五日 在家 15 天 官方 传来 好消息 新增 病例 35 例 低于 昨日 发生 隔离 人群 中 社会 面 清零 省委书记 距离 生活 一段时间 小区 爱心 蔬菜 大篷车 开进 小区 业主 买菜 小区 里 设置 简易 售卖 生活 物资 临时 点 保障 居民 生活 经历 疫情 防控 前期 茫然 混乱 满满的 治理 服务 跟上 这是 代价 雁塔区 二把手 免职 数据 局局长 免职 估计 还会 政府 官员 疫情 防控 买单 昨日 网上 报道 一名 产妇 核酸 检测 超时 四个 小时 高新 医院 拒之门外 最终 这位 产妇 大出血 流产 八个 月 孩子 说 网上 哗然 一边倒 指责 医院 指责 政府 医院 疫情 防控 漠视 个体 生命 医院 救死扶伤 地方 事情 说不过去 网上 报道 一批 医院 总经理 医院 相关 负责人 西安市 卫健委 主任 警告 处分 处分 啥时候 生命 尊重 愿 西安 生活 早日 恢复正常   西安 · 中海 碧林湾
LmMI4AMDx,【#孙春兰在沪调研疫情防控工作#：坚定信心迎难而上周密组织，坚决打赢大仗硬仗】据“上海发布”，中共中央政治局委员、国务院副总理孙春兰今天（4月3日）在上海调研疫情防控工作，前往集中隔离点、医疗救治点、高校、公安指挥中心，实地了解隔离管控、医疗救治、校园防疫以及流调溯源等情况，看望持续奋战一线的抗疫人员，转达习近平总书记对广大干部群众的关心和慰问。孙春兰强调，要深入贯彻习近平总书记重要指示精神，坚决落实党中央、国务院决策部署，坚持“动态清零”总方针不犹豫不动摇，坚定信心，迎难而上，周密组织，坚决打赢疫情防控大仗硬仗，全力守护人民安康、保障城市运行。市委书记李强参加调研活动。孙春兰一行首先来到华明苑公租房集中隔离点，了解工作运转、服务保障、力量配备以及智慧管理等情况，要求更加周密细致地做好隔离人员管理服务工作，把规范管理、人文关怀和心理疏导各项举措做深做细做到位。在市老年医学中心，孙春兰与中山医院、瑞金医院医疗队连线，了解医院开展医疗救治情况，要求加强分类救治，不断优化完善诊疗方案，以医者仁心、精湛医术护佑每一个生命，叮嘱医务人员认真做好院感防控和个人防护。在上海交通大学闵行校区，孙春兰听取学校疫情应急处置情况汇报，详细了解交大在闭环管理、学生管理等方面的做法，要求压实主体责任，科学精准防控，切实守护校园安全、师生安全。孙春兰还来到市公安局指挥中心，听取智慧公安系统防疫应对处置工作汇报，要求保障封控区、救治点和社会面安全，用好大数据分析等信息化手段，加大流调排查力度。孙春兰指出，上海作为人口高度密集的超大城市，也是承载特殊功能的经济中心城市，在坚决控制疫情的同时，保障上海城市和核心功能稳定运行意义重大。有关部门要发挥各自职能和专业优势，及时调集资源力量，强力支持上海开展防控工作。要坚持事不过夜、兵贵神速，着力破解瓶颈短板，从严落实防控措施，尽快斩断疫情传播链条。要加强扁平化统一指挥，压实主体责任，有序组织实施好全员核酸筛查，加强“采、送、检、报、复”各环节的组织和衔接。要着力挖掘集中隔离房源资源，备足隔离床位，提升管理效率，尽快实现密接人员应隔尽隔、日清日结。要分级分类做好阳性病例诊治，坚持同质化、规范化原则，坚持中西医结合，多措并举提升救治效果。要切实保障封控管控区群众的基本生活和看病就医需求，引导广大市民团结一心，支持各项防疫措施的落实，早日战胜疫情、恢复正常的生产生活秩序。,1,1,0,2,1,孙春兰 沪 调研 疫情 防控 工作 坚定信心 迎难而上 周密 组织 打赢 大仗 硬仗 上海 发布 中共中央政治局 委员 国务院 副 总理 孙春兰 4 月 3 日 上海 调研 疫情 防控 工作 前往 隔离 点 医疗 救治 点 高校 公安 指挥 中心 实地 隔离 管控 医疗 救治 校园 防疫 流调 溯源 情况 看望 持续 奋战 一线 抗疫 人员 转达 习近平 总书记 广大干部 群众 关心 慰问 孙春兰 贯彻 习近平 总书记 指示精神 落实 党中央 国务院 决策 部署 动态 清零 总方针 犹豫 动摇 坚定信心 迎难而上 周密 组织 打赢 疫情 防控 大仗 硬仗 守护 人民 安康 保障 城市 运行 市委书记 李强 参加 调研 活动 孙春兰 一行 来到 华明 苑公 租房 隔离 点 工作 运转 服务 保障 力量 配备 智慧 管理 情况 周密 细致 做好 隔离 人员 管理 服务 工作 规范 管理 人文 关怀 心理 疏导 各项 举措 做 深 做 细 位 市 老年医学 中心 孙春兰 中山 医院 瑞金医院 医疗队 连线 医院 医疗 救治 情况 分类 救治 优化 完善 诊疗 方案 医者 仁心 精湛 医术 护佑 生命 叮嘱 医务人员 做好 院感 防控 防护 上海交通大学 闵行校 区 孙春兰 听取 学校 疫情 应急 处置 情况汇报 详细 交大 闭环 管理 学生 管理 做法 压实 主体 责任 科学 精准 防控 切实 守护 校园 师生 孙春兰 来到 市 公安局 指挥 中心 听取 智慧 公安系统 防疫 应对 处置 工作汇报 保障 封控区 救治 点 社会 面 数据分析 信息化 手段 加大 流调 排查 力度 孙春兰 指出 上海 人口 高度 密集 超大 城市 承载 功能 经济 中心 城市 控制 疫情 保障 上海 城市 核心 功能 稳定 运行 意义 部门 发挥 职能 专业 优势 调集 资源 力量 强力 支持 上海 防控 工作 事 过夜 兵贵神速 着力 破解 瓶颈 短板 落实 防控 措施 斩断 疫情 传播 链条 扁平化 统一指挥 压实 主体 责任 有序 组织 实施 全员 核酸 筛查 采 送 检 报 复 环节 组织 衔接 着力 挖掘 隔离 房源 资源 备足 隔离 床位 提升 管理效率 密接 人员 应隔 隔 日清 日结 分级分类 做好 阳性 病例 诊治 同质化 规范化 原则 中西医 多措 并举 提升 救治 效果 切实 保障 封 控管 控区 群众 生活 看病 就医 需求 引导 市民 团结一心 支持 各项 防疫 措施 落实 早日 战胜 疫情 恢复正常 生产 生活 秩序
LvSOrqJY8,　　“动态清零”是上海抗疫最佳方案，“当前，上海的疫情形势比较严峻、复杂，坚定执行‘动态清零’是最佳选择，也是最佳方案。”4月10日，国家卫健委疫情应对处置工作领导小组专家组组长、清华大学万科公共卫生与健康学院常务副院长梁万年说。上海市本轮疫情有何特点？防控的难点在哪儿？实行“动态清零”有何意义？记者在上海采访了梁万年。　　采取更果断坚定的防控措施　　“上海本轮疫情流行的毒株主要是奥密克戎BA.2，传播速度非常快，隐匿性特别强，也就是无症状感染者和轻症病例占比非常高，大大增加了疫情防控的难度。”梁万年说，目前上海市的16个区大部分社区都有感染者，存在着广泛的社区传播。所以，单独依靠过去的疫情防控措施，很难快速控制住疫情。因此，必须要采取更果断坚定的措施。　　上海市是2500万人口的国际化大都市，国内、国际交往极为频繁。“上海既要防止市内疫情扩散，又要防止外溢到其他省份，还要防止境外输入，防控压力很大。”梁万年认为，当前，上海市疫情防控最重要的是防止市内扩散和反弹。对这么大一个城市进行疫情防控，无论采取什么措施，比如全员核酸检测，对于城市的组织能力、管理能力等都是巨大的考验。　　“统一思想，坚定信心，团结起来才能战胜来势凶猛的疫情。”梁万年说，上海市从基层群众到基层组织，再到区级和市级政府，必须形成一个有效的系统，共同防控疫情。　　“在保护人民的生命和健康免受病毒侵害的同时，要保障群众的基本生产和生活。”梁万年认为，平衡疫情防控和群众基本生活及经济社会发展，是上海这样的大城市面临的重要课题。所以，疫情防控必须更快速、更精准、更有效。　　上海市的疫情防控策略和措施正在发挥作用。梁万年分析，虽然上海市报告的感染者数量处于高位震荡，但按照奥密克戎变异毒株流行的指数型增长的参数来看，没有出现指数型上升态势，表明采取的防控措施遏制住了指数型上升的势头。“上海疫情处在关键时期和胶着状态，不进则退。要牢牢抓住这个时间窗口，大家一起努力，共同战胜疫情。”　　把生命和健康放在第一位　　奥密克戎变异株不是“大号流感”，危害性比流感大很多。梁万年认为，与流感相比，奥密克戎变异株传播速度更快，传播的隐匿性更强，更容易造成大范围的传播。更重要的是，奥密克戎变异株致病性明显比流感大。从全球看，如果放任病毒流行，奥密克戎变异株总体病死率比流感要高，特别是老年人群，病死率比普通流感高出几十倍，80岁以上老年人甚至高出近百倍。　　“从公共卫生的角度看，全人群都是奥密克戎变异株的易感人群。我国老年人口数量庞大，一些大城市人口老年化率较高。如果‘躺平’，疫情对这类脆弱人群就是一场灾难。”梁万年说，奥密克戎变异株还会不断变异，如果向坏的方向变异，对人类健康危害就会更大。此外，如果出现大规模感染，人们会出现恐慌，造成医疗资源挤兑，让正常的就医需求无法得到保证。所以，我国对奥密克戎变异株采取“动态清零”的总方针是科学、有效的。　　梁万年说，应对奥密克戎变异株，一些国家采取“躺平”策略，放任病毒感染，对居民的生命、健康和社会生产造成了巨大危害。我国坚持“动态清零”，一方面是“人民至上、生命至上”防疫理念的指导；另一方面，我国有能力、有基础。我国本土总体上“干净”，社会主义制度具有强大的组织动员能力，群众积极主动配合，加上丰富的抗疫经验和各种科学工具，有能力实现“动态清零”。　　梁万年认为，我国坚持“动态清零”，是尽一切努力来维护人民身体健康和生命安全，同时尽一切可能有效精准平衡疫情防控和正常生产生活及经济社会发展。为了实现“动态清零”，对一部分群众进行管控，对他们的生产生活带来不便，但只要快速控制住疫情，可以换取更长时间的正常生产生活和更大范围甚至全国的正常生产生活。“要坚持‘动态清零’总方针不动摇，以最小的成本获取最大的效益。”　　“动态清零”的精髓是快速、精准　　“动态清零”并不是零容忍、追求完全零感染。梁万年说，“动态清零”是我国抗击疫情的总方针，也是2020年以来我国经历前后几十起各类新冠病毒变异株引起的聚集性疫情，总结出的一套战略性打法。实践反复证明，“动态清零”符合我国实际，也是抗击疫情的最佳选择。“动态清零”的核心内涵是出现疫情后，能够快速发现它，并快速围堵它，切断传播过程，实现发现一起，扑灭一起，不造成持续性社区传播，其精髓就是快速、精准，跑在病毒传播的前面。　　上海具备“动态清零”的能力。梁万年分析，只要把传染源控制住，切断传播途径，保护易感人群，就可以实现“动态清零”。如今，我们有核酸检测和抗原自测技术，抗疫的武器更为强大，能尽早将感染者识别出来。上海有丰富的医疗资源，加上全国各地的支援，能够做到对感染者和可能的感染者进行有效收治和隔离。此外，随着疫苗接种不断推进，易感人群将得到进一步保护。　　上海疫情什么时候出现社会面“动态清零”？梁万年认为，这基于防控措施的进一步落实落地。目前，全市在对居民进行多轮核酸检测筛查，目的就是把传染源都找出来，并做好隔离和救治，管理好密切接触者，切断传播途径。当所有传染源都做好了隔离和救治，新增的感染者都来自监测人员，就实现了社会面“动态清零”。　　“上海人民对抗疫措施的高度支持，让我们感动。”梁万年说，在上海的几天调研中，无论是封控、管控，还是核酸检测、抗原检测，群众都积极配合，给他留下了深刻印象。梁万年表示，上海市民一定要坚定信心，不要恐慌，也不要焦虑，要理解和相信党和政府的抗疫策略和方式。大家要注意防护，保护好自己的身体健康，饮食和睡眠要规律。如果今后按照防范区、管控区、封控区进行分类管理，防范区14天没有阳性感染者，居民可以有一定的活动范围，但要减少不必要的聚集，同时做好个人防护。“大家再坚持一段时间，相信曙光很快会出现。”梁万年说。,1,1,0,2,1,　 　 动态 清零 上海 抗疫 最佳 方案 上海 疫情 形势 严峻 坚定 执行 动态 清零 最佳 选择 最佳 方案 4 月 10 日 国家 卫健委 疫情 应对 处置 工作 领导小组 专家组 组长 清华大学 万科 公共卫生 健康 学院 常务副 院长 梁 万年 说 上海市 本轮 疫情 有何 防控 难点 实行 动态 清零 有何意义 记者 上海 采访 梁 万年 　 　 果断 坚定 防控 措施 　 　 上海 本轮 疫情 流行 毒株 奥密克戎 BA.2 传播速度 隐匿性 特别 强 无症状 感染者 轻症 病例 占 高 大大增加 疫情 防控 难度 梁 万年 说 上海市 16 个区 大部分 社区 感染者 社区 传播 单独 疫情 防控 措施 很难 快速 控制 住 疫情 果断 坚定 措施 　 　 上海市 2500 人口 国际化 大都市 国内 国际交往 频繁 上海 市内 疫情 扩散 外溢 省份 境外 输入 防控 压力 很大 梁 万年 上海市 疫情 防控 市内 扩散 反弹 城市 疫情 防控 措施 全员 核酸 检测 城市 组织 能力 管理 能力 考验 　 　 统一 思想 坚定信心 团结起来 战胜 来势凶猛 疫情 梁 万年 说 上海市 基层 群众 基层组织 区级 市级 政府 系统 防控 疫情 　 　 保护 人民 生命 健康 免受 病毒 侵害 保障 群众 生产 生活 梁 万年 平衡 疫情 防控 群众 生活 经济社会 发展 上海 大城市 面临 课题 疫情 防控 快速 精准 　 　 上海市 疫情 防控 策略 措施 发挥作用 梁 万年 分析 上海市 报告 感染者 数量 处于 高位 震荡 奥密克戎 变异 毒株 流行 指数 型 增长 参数 指数 型 态势 防控 措施 遏制 住 指数 型 势头 上海 疫情 关键时期 胶着状态 不进则退 抓住 时间 窗口 努力 战胜 疫情 　 　 生命 健康 放在 第一位 　 　 奥密克戎 变异 株 号 流感 危害性 流感 梁 万年 流感 相比 奥密克戎 变异 株 传播速度 传播 隐匿性 更强 传播 奥密克戎 变异 株 致病性 流感 全球 放任 病毒 流行 奥密克戎 变异 株 总体 病死率 流感 高 特别 老年人 群 病死率 流感 高出 几十倍 80 岁 老年人 高出 百倍 　 　 公共卫生 角度看 全 人群 奥密克戎 变异 株 易感 人群 我国 老年人 口 数量 庞大 大城市 人口 老年 化率 高 躺平 疫情 这类 脆弱 人群 一场 灾难 梁 万年 说 奥密克戎 变异 株 变异 坏 方向 变异 人类 健康 危害 大规模 感染 恐慌 医疗 资源 挤兑 就医 需求 保证 我国 奥密克戎 变异 株 动态 清零 总方针 科学 　 　 梁 万年 说 应对 奥密克戎 变异 株 国家 躺平 策略 放任 病毒感染 居民 生命 健康 社会 生产 危害 我国 动态 清零 人民 至上 生命 至上 防疫 理念 指导 我国 能力 基础 我国 本土 总体 干净 社会主义 制度 强大 组织 动员 能力 群众 积极主动 配合 抗疫 经验 科学 工具 能力 动态 清零 　 　 梁 万年 我国 动态 清零 努力 维护 人民 身体健康 生命安全 精准 平衡 疫情 防控 生产 生活 经济社会 发展 动态 清零 一部分 群众 管控 生产 生活 带来 不便 快速 控制 住 疫情 换取 长时间 生产 生活 全国 生产 生活 动态 清零 总方针 动摇 最小 成本 获取 效益 　 　 动态 清零 精髓 快速 精准 　 　 动态 清零 零 容忍 追求 零 感染 梁 万年 说 动态 清零 我国 抗击 疫情 总方针 2020 年 我国 经历 几十 各类 新冠 病毒 变异 株 聚集 性 疫情 一套 战略性 打法 实践 反复证明 动态 清零 符合 我国 抗击 疫情 最佳 选择 动态 清零 核心 内涵 疫情 快速 发现 快速 围堵 切断 传播 过程 发现 扑灭 持续性 社区 传播 精髓 快速 精准 跑 病毒传播 　 　 上海 具备 动态 清零 能力 梁 万年 分析 传染源 控制 住 切断 传播 途径 保护 易感 人群 动态 清零 核酸 检测 抗原 自测 技术 抗疫 武器 强大 感染者 识别 上海 医疗 资源 全国 支援 感染者 感染者 收治 隔离 疫苗 接种 推进 易感 人群 进一步 保护 　 　 上海 疫情 社会 面 动态 清零 梁 万年 防控 措施 进一步 落实 落地 全市 居民 多轮 核酸 检测 筛查 目的 传染源 找 做好 隔离 救治 管理 密切接触 切断 传播 途径 传染源 做好 隔离 救治 新增 感染者 监测 人员 社会 面 动态 清零 　 　 上海 人民 对抗 疫 措施 高度 支持 感动 梁 万年 说 上海 几天 调研 中 无论是 封控 管控 核酸 检测 抗原 检测 群众 配合 留下 深刻印象 梁 万年 上海 市民 坚定信心 恐慌 焦虑 理解 党和政府 抗疫 策略 方式 防护 保护 身体健康 饮食 睡眠 规律 防范 区 管控 区 封控区 分类管理 防范 区 14 天 阳性 感染者 居民 活动 减少 不必要 聚集 做好 防护 一段时间 曙光 很快 梁 万年 说
LsvxMwknI,当前首都疫情防控正处于“逆水行舟、不进则退”的关键时期，在院党委的带领下，医院上下同心，积极响应 “动态清零”总方针，先后派出多批次医疗队完成核酸采集工作。在这分秒必争的紧急时刻，风湿免疫科党支部发挥战斗堡垒作用，支部书记宋慧第一时间组织支部会议，迅速调动党员群众积极参与，先后派出多支队伍支援核酸采集工作，并为外派人员做好了后勤保障。,1,1,0,2,1,首都 疫情 防控 正 处于 逆水行舟 不进则退 关键时期 在院 党委 带领 医院 上下同心 积极响应   动态 清零 总方针 派出 批次 医疗队 核酸 采集 工作 分秒必争 紧急 时刻 风湿 免疫科 党支部 发挥 堡垒作用 支部书记 宋慧 第一 时间 组织 支部 会议 调动 党员 群众 积极参与 派出 多支 队伍 支援 核酸 采集 工作 外派 人员 做好 后勤保障
Lk2Do31jb,【最新发布】全区所有人员：为快速斩断病毒传播链，加快推进“社会面清零”，更进一步全面排查疫情风险，碑林区决定3月17日(星期四)继续在全区开展新一轮大规模核酸筛查。一、筛查范围碑林区全域所有人员（包括在碑林辖区生活、工作、学习的所有人员），以小区（家属院）、企事业单位为单位进行筛查。二、筛查时间3月17日（星期四）早晨6:00时——中午12:00时。三、重点提示做完核酸检测采样后，发给每人一张朱鹮即时贴 。明天降温，请居民群众注意保暖。      疫情防控，人人有责，科学防范，责任重大。魅力碑林、平安家园、幸福生活，需要你我共同守护。让我们携起手来，齐心协力、众志成城、万众一心，为全面打赢疫情防控阻击战、歼灭战而共同努力！碑林区疫情防控指挥部办公室2022年3月16日,1,0,0,1,1,最新 发布 全区 人员 快速 斩断 病毒传播 链 加快 推进 社会 面 清零 排查 疫情 风险 碑林区 3 月 17 日 星期四 全区 新一轮 大规模 核酸 筛查 筛查 碑林区 全域 人员 包括 碑林 辖区 生活 工作 学习 人员 小区 家属院 企事业 单位 单位 筛查 二 筛查 时间 3 月 17 日 星期四 早晨 6 : 00 时 中午 12 : 00 时 三 重点 提示 做 完 核酸 检测 采样 发给 每人 一张 朱鹮 即时贴   明天 降温 请 居民 群众 保暖             疫情 防控 人人有责 科学 防范 责任重大 魅力 碑林 平安 家园 幸福生活 守护 携起手来 齐心协力 众志成城 万众一心 打赢 疫情 防控 阻击战 歼灭战 共同努力 碑林区 疫情 防控 指挥部 办公室 2022 年 3 月 16 日
LkF0Nhv7s,国人生来便没有自由吗 我想不是的。三年处处受限 无法断绝与国外的联系 也拉不下脸开放政策。我只能看到这些刷流氓的行为。为什么越来越多呼声支持与新冠病毒共存 波及到的人真的太多了 三年没回家过一次年的倒霉蛋还少吗。我们相信过国家的政策 坚持清零原则 可是三年过去了。摆在面前只有两条路 一是彻底断绝与外界的联系 可是我们国家没有俄那样的堡垒式经济 脱离外界马上会崩溃；二就是开放政策 自然选择的理论支持和现如今奥密克戎变异毒株都再向一个方向靠拢 疫情常态化。有人说国外的常态化是付出生命的代价换来的 是因为默认我们不需要自由吗。虽然我毕业旅行还是不怕死的去了 但我本可以更尽兴。大学本应灿烂 我却一个季度一个季度被关在学校 我的写生本不该在校园里 我的校园本应可以自由进出 我也不会有家不能回。一次次的复发是无法避免的 若不做出改变 若是后半辈子都要如此 我宁愿死于灿烂。,1,0,1,0,1,国 人生 自由   想 三年 受限   断绝 国外   拉不下脸 开放政策 只能 刷 流氓 越来越 呼声 支持 新冠 病毒 共存   波及 真的 太多   三年 回家 年 倒霉蛋 还少 国家 政策   清零 原则   三年 摆在面前 两条路   一是 断绝 外界   国家 俄 堡垒 式 经济   脱离 外界 马上会 崩溃 二 开放政策   自然选择 理论 支持 现如今 奥密克戎 变异 毒株 方向 靠拢   疫情 常态 化 有人 说 国外 常态 化是 付出 生命 代价 换来   是因为 默认 自由 毕业 旅行 不怕死   尽兴 大学 本应 灿烂   季度 季度 被关 学校   写生 不该 校园 里   校园 本应 自由 进出   有家 回 一次次 复发   做出 改变   后半辈子   死 灿烂
LsG3nxUCM,梳理69天的封闭万一以后翻翻2022年3月4日（二月初二） 停学停课开始封城3月6日停工停产火车停运3月8日禁止出小区这期间每天一次的全员核酸 不停的建十几座方舱医院一个又一个学校的学生被拉走各地援助医护包机包车抵吉林每天可怕及不敢想象的数据3月21日静态管理足不出户单元门贴封条 社区，警察.自愿者等小区巡逻。负责为百姓服务。吉林市变成一座空城抢菜行动拉开序幕3月26日社区开始订购蔬菜盲盒各地援助生活物资 长春疫情也达到高峰医护志愿者累倒一批又一批有因劳累过度猝死一线的工作者4月5日1人确诊带走一个单元3-5人确诊带走一个楼邻居集中隔离每天都在核酸 抢菜 看数据中度过 提心吊胆的过着不知明天在哪的日子4月17日无疫小区可以错峰下楼2小时4月19日起各地援助医护陆续返回各区陆续申报无疫小区严格的检查 无人机的航拍4月28日无疫小区每户发一张出门卡4月28-5月11日无疫小区处于半解半封状态二天可以用出门卡出去一天全员核酸静态管理 有序的恢复生产生活当然还有一些被封着的单元和户门不能自由活动的人也不少5月12日无疫小区彻底解封3月4日-5月12日历时69天一场有没硝烟的战争变成常态化预防希望接下来的生活都是甜的          ——最后一次记录疫情          ——2022年5月11日夜转载！,1,0,0,1,1,梳理 69 天 封闭 翻翻 2022 年 3 月 4 日 二月 初二   停学 停课 封城 3 月 6 日 停工 停产 火车 停运 3 月 8 日 禁止 小区 期间 全员 核酸   不停 建 十几座 方舱 医院 学校 学生 拉走 援助 医护 包机 包车 抵 吉林 可怕 想象 数据 3 月 21 日 静态 管理 足不出户 单元 门贴 封条   社区 警察 . 自愿者 小区 巡逻 负责 百姓 服务 吉林市 一座 空城 抢菜 拉开序幕 3 月 26 日 社区 订购 蔬菜 盲盒 援助 生活 物资   长春 疫情 高峰 医护 志愿者 累倒 一批 一批 劳累过度 猝死 一线 工作者 4 月 5 日 1 确诊 带走 单元 3 - 5 确诊 带走 楼 邻居 隔离 核酸   抢菜   数据 中 度过   提心吊胆 不知 明天 日子 4 月 17 日无疫 小区 错峰 下楼 2 小时 4 月 19 日起 援助 医护 陆续 返回 各区 陆续 申报 无疫 小区 检查   无人机 航拍 4 月 28 日无疫 小区 每户 发 一张 出门 卡 4 月 28 - 5 月 11 日无疫 小区 处于 半解 半封 状态 二天 出门 卡 全员 核酸 静态 管理   有序 恢复 生产 生活 封 单元 户门 自由 活动 5 月 12 日无疫 小区 解封 3 月 4 日 - 5 月 12 日 历时 69 天 一场 硝烟 战争 常态 化 预防 希望 生活 甜                     记录 疫情                     2022 年 5 月 11 日夜 转载
LnZDQ2ZZo,今天疫情防控措施已经持续十多天了，大家都非常理解国家动态清零任务支持封控 ,1,1,0,2,1,疫情 防控 措施 持续 十多天 理解 国家 动态 清零 支持 封控  
LuCgrrL8C,#天津和平区实施全域静态管理#  凌晨接到的通知说是居家三天，结果中午突然接到通知下午正常上班，大老远的赶过去都来不及，和平区静态了个寂寞啊，几百号人还是来回流动呢 ,1,0,0,1,1,天津 和平区 实施 全域 静态 管理     凌晨 接到 通知 说 居家 三天 中午 接到 通知 下午 上班 大老远 赶过去 和平区 静态 寂寞 几百号 来回 流动  
LvIGoBHEh,实客观来说，过去两年，上海的精准防控模式，跟其他省市并没有太大的本质区别，只不过上海的精准防控做得更精准、更有效，对民众生活影响更低，但归根结底还是实现了动态清零，最终控制住了疫情。包括上海的精准防控，其实关键就是流调做得更好，有多达2000人的高素质专业流调团队。其他省市也有流调，只是规模没这么大而已，并没有太本质区别。但是，这一轮上海疫情开始大规模爆发后，上海的防控模式还是暴露出很多问题，出现不少混乱的现象，这个网络上有很多人在说。我就说说我认为一个很关键的特殊之处，直到现在仍然存在的问题。很多人并不知道，其实上海都已经到了这样需要把整个浦东封控的状态，但实际上，上海目前还没有一个地区是高风险地区。截止3月28日，上海只有15个中风险地区，一个高风险地区都没有。,1,0,0,1,1,实 客观 两年 上海 精准 防控 模式 省市 太大 本质区别 只不过 上海 精准 防控 做 精准 民众 生活 影响 低 动态 清零 最终 控制 住 疫情 包括 上海 精准 防控 关键 流调 做 更好 多达 2000 高素质 专业 流调 团队 省市 流调 规模 太 本质区别 一轮 上海 疫情 大规模 爆发 上海 防控 模式 暴露出 混乱 现象 网络 说 说 说 关键 处 直到现在 并不知道 上海 浦东 封控 状态 实际上 上海 地区 高风险 地区 截止 3 月 28 日 上海 15 中 风险 地区 高风险 地区
